,id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,text_emotion
5147,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JQXMVNuPX0,,14,2016-09-29 20:36:53,MichaelTheWegian,"This is the first in a trilogy, I assume since grindewald was mentioned in the trailer that the 3rd movie will be the wizarding war, which seem to start in this movie",UCdDWZd-oxL1hXqF6R0TIbaw,http://www.youtube.com/channel/UCdDWZd-oxL1hXqF6R0TIbaw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.5994
5148,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JQVG5flm3h,,32,2016-09-29 20:18:32,Kevin Carney,"Hell, they could go WAY back and show us the founders of Hogwarts.",UCDL70YCDmTHdDMUVD8hOTeA,http://www.youtube.com/channel/UCDL70YCDmTHdDMUVD8hOTeA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.6808
5149,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JQPDMUtpVR,,4,2016-09-29 19:25:44,Arch Angia,"I feel like, based on this trailer, this could tie-in to the First Wizarding War. I fail to believe that a mention of Grindewald having a possible connection to what's happening with Newt Scamander to just be mere exposition. If it's done right, if this series is truly a trilogy, we might get a lot of detail about it from the American perspective.",UCqfwvtKaeYNY_GVKbD9PiJg,http://www.youtube.com/channel/UCqfwvtKaeYNY_GVKbD9PiJg,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.4588
5150,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JQNUARDhoi,,0,2016-09-29 19:10:34,Nikita Startun,I really really want film about Marauders.,UCGjkSvUgqMcsMmOFVBmhgtg,http://www.youtube.com/channel/UCGjkSvUgqMcsMmOFVBmhgtg,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.2195
5151,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JQF_Bhscbq,,4,2016-09-29 18:01:28,Yogesh Ramessur,And a whole fcking movie on voldemort,UC0ldWrlaoHxplxpYJhDD63A,http://www.youtube.com/channel/UC0ldWrlaoHxplxpYJhDD63A,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5152,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JPvbueGS5C,,11,2016-09-29 14:58:21,perlas bear,hell yeah I'd sell my soul for a marauders movie,UC0YyzIEFhGN0gw_hyZopGlg,http://www.youtube.com/channel/UC0YyzIEFhGN0gw_hyZopGlg,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.5267
5153,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JPmQKzQD1p,,3,2016-09-29 13:37:59,Yozaris Quintero,I totally agree with you. Please make it happen!,UC-oKI-G9FzVfD_SHsOkMYsw,http://www.youtube.com/channel/UC-oKI-G9FzVfD_SHsOkMYsw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.6581
5154,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JPg3hiEYiv,,0,2016-09-29 12:42:28,EitherThisOrThat,yes please !,UChYqTv-pSZrsH46wbpAr3kA,http://www.youtube.com/channel/UChYqTv-pSZrsH46wbpAr3kA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.6476
5155,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JPf_JbMW2K,,0,2016-09-29 12:38:11,SOE Faculty,HaphazardPanda 🕦🕖🕜🕟🕠🕠🕠🕛🕗🕛🕒iXzZwo,UC8ZEmPl9jgGnqRlTFlatSRQ,http://www.youtube.com/channel/UC8ZEmPl9jgGnqRlTFlatSRQ,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5156,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JPZKgeVEcI,,0,2016-09-29 11:34:53,Jasen Holness,HaphazardPanda fyrfxk,UCCPNZ1F6gfN8mDcgi-yzi-g,http://www.youtube.com/channel/UCCPNZ1F6gfN8mDcgi-yzi-g,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5157,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOqdemPus7,,1,2016-09-29 04:55:39,denise rendon,+,UCAtXSNF9gaGhIF0VPdJUbYQ,http://www.youtube.com/channel/UCAtXSNF9gaGhIF0VPdJUbYQ,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5158,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOp8BzrhMl,,1,2016-09-29 04:42:29,Cristobal Cuéllar,HaphazardPanda,UC05wMOcywYWRrC1wxqH2DXw,http://www.youtube.com/channel/UC05wMOcywYWRrC1wxqH2DXw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5159,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOokW28hlE,,0,2016-09-29 04:39:07,War Crimes,HaphazardPanda but the cursed child was subpar,UCo84VtMH1yF5HigNShJLbtw,http://www.youtube.com/channel/UCo84VtMH1yF5HigNShJLbtw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5160,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOojcXZy6p,,2,2016-09-29 04:39:00,Ksharp,"well, he's the only grindelwald, so I would assume yes. this is around the time that he was wreaking havoc as the most powerful dark wizard.",UChTgHwrJ37fnjvIsUIsBQZA,http://www.youtube.com/channel/UChTgHwrJ37fnjvIsUIsBQZA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.5034
5161,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOnPioGhpG,,6,2016-09-29 04:27:24,Dumont,Grendenwald... so is this the same Grendenwald that is mentioned in the HP books? The one that Dumbledor defeated?,UC8f6l2dIa5OfYwBbM0RbplA,http://www.youtube.com/channel/UC8f6l2dIa5OfYwBbM0RbplA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,-0.5362
5162,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOht3IH8ru,,0,2016-09-29 03:39:07,Bruno Machado,where???,UCAFYngPQB9go7f4Bn5svxSA,http://www.youtube.com/channel/UCAFYngPQB9go7f4Bn5svxSA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5163,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOf43CQZWi,,0,2016-09-29 03:14:32,Ava Harding,HaphazardPanda ooo or like a marauders tv series or mini series,UCZNRLIaMZjx2Ln-Bn80bT5w,http://www.youtube.com/channel/UCZNRLIaMZjx2Ln-Bn80bT5w,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.3612
5164,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOc6JjKMig,,8,2016-09-29 02:48:38,livelaughlove245,"Stop it, don't make me excited for things that might not happen! That would be fantastic, though. I honestly think everybody's world could use a little more magic right now. lol",UCQUUV6qUyDP7lp6n13QqqlA,http://www.youtube.com/channel/UCQUUV6qUyDP7lp6n13QqqlA,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.7548
5165,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOTGseM2fJ,,0,2016-09-29 01:22:42,Emma,YES,UComC7hJetsvl_lo_qfolP_g,http://www.youtube.com/channel/UComC7hJetsvl_lo_qfolP_g,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.4019
5166,Ugg_kLnyNxp_9ngCoAEC.8JO3nPGxnnu8JOPfMalJWX,,0,2016-09-29 00:51:13,Mario Barron,HaphazardPanda,UCh49QkBHh31nET1skNaBgXw,http://www.youtube.com/channel/UCh49QkBHh31nET1skNaBgXw,1,Ugg_kLnyNxp_9ngCoAEC,HaphazardPanda,0.0
5167,UghiI0WdZIJv_HgCoAEC,0.0,0,2016-09-28 21:39:52,Jim Bridger,I feel like we just saw every single scene of the movie,UCkaycpcRxojMRhMpBw4LPhw,http://www.youtube.com/channel/UCkaycpcRxojMRhMpBw4LPhw,0,,,0.3612
5168,Ugixi7CpBatrengCoAEC,0.0,5,2016-09-28 21:38:21,Hernan Cine,"<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m19s"">1:19</a> The Flaaash!",UCoOvEVFusenCQ8YQfqZI07Q,http://www.youtube.com/channel/UCoOvEVFusenCQ8YQfqZI07Q,0,,,0.0
5169,Ugjzsw2F8_lC8HgCoAEC,0.0,0,2016-09-28 21:34:19,БЁРД,<b>What&#39;s happening with CGI? You have money so what&#39;s wrong?</b>,UCbV36P1RmOT-vSyIfBp3D5Q,http://www.youtube.com/channel/UCbV36P1RmOT-vSyIfBp3D5Q,0,,,0.0
5170,UgiMRGGgevRm03gCoAEC,0.0,0,2016-09-28 21:31:49,Carlos Andre Adelino De Lima Carlos Andre,pow esse foi o melhor trille d tds..,UCo0PIAMR8eLbMhSF4M9-48w,http://www.youtube.com/channel/UCo0PIAMR8eLbMhSF4M9-48w,0,,,0.0
5171,UghZQ5KhKhyY63gCoAEC,0.0,0,2016-09-28 21:29:05,BlooJay,I... I came a little...,UCwKTg7onVrJ9O_miD5sjtdA,http://www.youtube.com/channel/UCwKTg7onVrJ9O_miD5sjtdA,0,,,0.0
5172,UgjNCUKOnr_IEngCoAEC,0.0,3,2016-09-28 21:27:05,Nico Lee,Honestly I just want a chance to reenter the world of Wizards :3,UCbXIO_ueFkUfs-57yNTEVUA,http://www.youtube.com/channel/UCbXIO_ueFkUfs-57yNTEVUA,0,,,0.8225
5173,UgjpdW8j1WoWO3gCoAEC,0.0,0,2016-09-28 21:26:32,Julio Chávez,how back in the 2000&#39;s dobby and buckbeack looked amazing and now in 2016 these creatures are made in a crappy CGI! !!!!!! i just don&#39;t get it.,UCgKYQBT85zxaM99-rbs74LQ,http://www.youtube.com/channel/UCgKYQBT85zxaM99-rbs74LQ,0,,,0.3331
5174,UgjD1NYXIr-jQHgCoAEC,0.0,0,2016-09-28 21:25:48,Wyland,I&#39;m just happy to see some original ideas come back to the big screen! - rs,UCdOxTnz9dIP3uiTwiFNlAlg,http://www.youtube.com/channel/UCdOxTnz9dIP3uiTwiFNlAlg,0,,,0.7424
5175,UghJHVTt5xzLGngCoAEC,0.0,0,2016-09-28 21:21:57,Von Clownstick,"Hey flash, bruce needs you in justice league",UCKNAMPA7TDr5UQVU5k3TLow,http://www.youtube.com/channel/UCKNAMPA7TDr5UQVU5k3TLow,0,,,0.5267
5176,UgiBT-DOkH9fLXgCoAEC,0.0,0,2016-09-28 21:18:48,Tani Sokoya,"While I won&#39;t be seeing this in cinemas, after watching this trailer...I am VERY, very tempted.",UCy4V2RZyAGw6mg3Gy6IO9_w,http://www.youtube.com/channel/UCy4V2RZyAGw6mg3Gy6IO9_w,0,,,0.0
5177,Ugi_qm_leLfub3gCoAEC,0.0,0,2016-09-28 21:17:53,Zach Hibbard,NEED IT NOW! HOLY CRAP I NEED IT!,UClYQQyTX0kUPRd3uDso_dVw,http://www.youtube.com/channel/UClYQQyTX0kUPRd3uDso_dVw,0,,,-0.4912
5178,UgiVtODvFbNc8ngCoAEC,0.0,0,2016-09-28 21:12:44,Dinocorn,I got chills when the theme song was played. just emotional for me. I really thought the story ended after Death Hallows. Now we&#39;re back. 😭,UCBL78s9hSlrhDgWqy5fRWGA,http://www.youtube.com/channel/UCBL78s9hSlrhDgWqy5fRWGA,0,,,-0.2263
5179,UggjkfPNsnDmOHgCoAEC,0.0,0,2016-09-28 21:10:53,Pizza Time,looks like a boring low budget cash grab,UCTsnmwN1feSS_jqEUH6R9FQ,http://www.youtube.com/channel/UCTsnmwN1feSS_jqEUH6R9FQ,0,,,-0.2263
5180,Ugi9ZasjCI0T03gCoAEC,0.0,0,2016-09-28 21:10:52,Italo Taveira,❤❤❤❤❤❤❤👌,UC3tfCJcpKtsgaP8Eu17PW4A,http://www.youtube.com/channel/UC3tfCJcpKtsgaP8Eu17PW4A,0,,,0.0
5181,UggzRqLg9KGvSHgCoAEC,0.0,0,2016-09-28 21:10:47,best joker,"Meh. <br /><br />I grew up with the Harry Potter movies and I love the wizarding world, but this looks really underwhelming to me.<br /><br />And the cgi surprisingly looks bad.",UCRQbmVCirk9Hs-CfKdOolEw,http://www.youtube.com/channel/UCRQbmVCirk9Hs-CfKdOolEw,0,,,-0.128
5182,UgixUX517NudC3gCoAEC,0.0,0,2016-09-28 21:09:05,RebelFangirlStruggles,I&#39;m crying... So beautiful 😭😭😭😭,UCI1BpAVywA7eTLVMSWni8ig,http://www.youtube.com/channel/UCI1BpAVywA7eTLVMSWni8ig,0,,,0.6361
5183,Ugj-0RVmvXJRTngCoAEC,0.0,0,2016-09-28 21:04:45,PumpkaBoo,just 2 months. OMG I CAN´T WAIT.,UCCaD3Q2cO9iD1jWXuJrFdsg,http://www.youtube.com/channel/UCCaD3Q2cO9iD1jWXuJrFdsg,0,,,0.0
5184,UghWlZkIQ-spG3gCoAEC,0.0,0,2016-09-28 21:01:39,Hala Chalhoub,CAN NOVEMBER COME QUICKER?!,UCV8DnbWAzSvR4nxAVqwZeBw,http://www.youtube.com/channel/UCV8DnbWAzSvR4nxAVqwZeBw,0,,,0.0
5185,UgjKm_QvnmFsPXgCoAEC,0.0,2,2016-09-28 20:59:05,Your Grandson's Dark Knight,"This is what was missing from this year of movies. Not hating, I&#39;m just saying.",UChk1bVvmzXpsIfJeqdXagGg,http://www.youtube.com/channel/UChk1bVvmzXpsIfJeqdXagGg,0,,,0.1285
5186,UghsUvYSGjgqrHgCoAEC,0.0,0,2016-09-28 20:57:21,Donny St.Pierre,Guys! What if in the third one Albus gets Fawkes!?!,UClwsMU8guUngm9qXN0B8q4w,http://www.youtube.com/channel/UClwsMU8guUngm9qXN0B8q4w,0,,,0.0
5187,UgjhGdUHVEIXD3gCoAEC,0.0,0,2016-09-28 20:56:03,Donny St.Pierre,"&quot;Sorry, we call them Muggles. You know, because we&#39;re not retarded.&quot;",UClwsMU8guUngm9qXN0B8q4w,http://www.youtube.com/channel/UClwsMU8guUngm9qXN0B8q4w,0,,,0.0
5188,UgjwJr2wjcXklngCoAEC,0.0,0,2016-09-28 20:55:32,Brian ORB Lindsey,"Now, the magic can begin.",UCbvb-MYEZGyk0OVgr8kXWHw,http://www.youtube.com/channel/UCbvb-MYEZGyk0OVgr8kXWHw,0,,,0.0
5189,UgiSB5yDzQdB-ngCoAEC,0.0,0,2016-09-28 20:50:44,MrSihrus,"So apparently, this is going to be a trilogy....I know right?",UCMSEdg3zwS9j6y9WK2wyPxQ,http://www.youtube.com/channel/UCMSEdg3zwS9j6y9WK2wyPxQ,0,,,0.0
5190,UggXbhP_7STruHgCoAEC,0.0,0,2016-09-28 20:49:32,Captain Random,where do I find beastboy?,UCt_nQhZs_NzizeE2zM-ILNA,http://www.youtube.com/channel/UCt_nQhZs_NzizeE2zM-ILNA,0,,,0.0
5191,UggeoAAgqgeQIHgCoAEC,0.0,0,2016-09-28 20:47:41,Flit,Уже не то....Захотелось пересмотреть гарри потера,UCW_MLn9DV90RduK-0b-Y0Ng,http://www.youtube.com/channel/UCW_MLn9DV90RduK-0b-Y0Ng,0,,,0.0
5192,Ughsee_cgnXYu3gCoAEC,0.0,2,2016-09-28 20:46:30,Magicstorm9,Too bad Hagrid isn&#39;t in this xD,UCHTRke8XjMXrG9vwBIZFpeg,http://www.youtube.com/channel/UCHTRke8XjMXrG9vwBIZFpeg,0,,,0.25
5193,UgjU2b3WvH5_yHgCoAEC,0.0,0,2016-09-28 20:45:46,Владислав Плужник,CGI is shitty,UCT06tY0_mzs3hl6HspB6TJw,http://www.youtube.com/channel/UCT06tY0_mzs3hl6HspB6TJw,0,,,-0.5574
5194,UgipxC7eMJuM_ngCoAEC,0.0,0,2016-09-28 20:45:44,Clipsoodmun HD,cool,UC57LdKfvUdaS0IhrDA4hP_w,http://www.youtube.com/channel/UC57LdKfvUdaS0IhrDA4hP_w,0,,,0.3182
5195,UggMfQYafOII_3gCoAEC,1.0,12,2016-09-28 20:43:58,Jennifer Claus,I&#39;m freaking out! I need to see this so bad!!!!!!!!!!!!!!!!!!!,UCbGwaWPqWOPeqEtOATLu5sg,http://www.youtube.com/channel/UCbGwaWPqWOPeqEtOATLu5sg,0,,,-0.6083
5196,UggMfQYafOII_3gCoAEC.8JNyNPPdkYy8JNyOdSB4ZP,,1,2016-09-28 20:44:08,Jennifer Claus,Like OMG,UCbGwaWPqWOPeqEtOATLu5sg,http://www.youtube.com/channel/UCbGwaWPqWOPeqEtOATLu5sg,1,UggMfQYafOII_3gCoAEC,Jennifer Claus,0.3612
5197,UgjQ2HkswfLjiXgCoAEC,0.0,0,2016-09-28 20:42:59,xXRickHunterXx,"I can´t wait this movie OMG btw <a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m18s"">1:18</a> Flash cameo :v",UCxQHOtpnpNi_W1hKGi_w8jQ,http://www.youtube.com/channel/UCxQHOtpnpNi_W1hKGi_w8jQ,0,,,0.0
5198,UgjxaykqDX8EtXgCoAEC,0.0,5,2016-09-28 20:42:42,Dinoberk,James potter and sirius black movie please... PLEASE,UCdmHHefYwcuj8Yjh3Oz32RQ,http://www.youtube.com/channel/UCdmHHefYwcuj8Yjh3Oz32RQ,0,,,0.4648
5199,UggZidVp7IFon3gCoAEC,0.0,0,2016-09-28 20:41:46,Gleb Erilov,"Oh my god, new dose of effects, explosions, other graphic shit. WE AREN&#39;T YET PREPARED!",UCm0xWPk5hSs3ovA0DESqHBw,http://www.youtube.com/channel/UCm0xWPk5hSs3ovA0DESqHBw,0,,,0.1091
5200,UgizH57Tr6cg2XgCoAEC,0.0,0,2016-09-28 20:41:17,sweg swoogity,fantastic bleach and where to buy it,UC4ZL3tAHRNSC7ZJJzpJPZaA,http://www.youtube.com/channel/UC4ZL3tAHRNSC7ZJJzpJPZaA,0,,,0.5574
5201,Ugh5dRqE8P5MtHgCoAEC,0.0,0,2016-09-28 20:40:59,Mayara Pereira,chorei,UCc7sx24sqWgAbnJenlvKd4g,http://www.youtube.com/channel/UCc7sx24sqWgAbnJenlvKd4g,0,,,0.0
5202,UghmkGkGonJw_XgCoAEC,0.0,0,2016-09-28 20:39:28,AlexeyPetrov,"а причем тут фантастические животніе, если сюжет про маглов ?",UChv25oXIRPFRsYsm1geEPrg,http://www.youtube.com/channel/UChv25oXIRPFRsYsm1geEPrg,0,,,0.0
5203,Ugjl2VhJyShnJngCoAEC,0.0,0,2016-09-28 20:34:20,Ted Xiong,"Dat blatantly obvious CGI background @<a href=""http://www.youtube.com/watch?v=Vso5o11LuGU&amp;t=1m02s"">1:02</a> doe.",UCrjED-m9BB3iMQa5Y2UMIfA,http://www.youtube.com/channel/UCrjED-m9BB3iMQa5Y2UMIfA,0,,,0.0
5204,UggxXG9fh6jhwHgCoAEC,0.0,0,2016-09-28 20:33:21,Cody Alfar,Green screen. Green screen everywhere.,UCOLEp6Bq3Zkg6ihkamr6XNg,http://www.youtube.com/channel/UCOLEp6Bq3Zkg6ihkamr6XNg,0,,,0.0
5205,Ugg5Qd-2ahyLQngCoAEC,0.0,0,2016-09-28 20:32:09,Brent Walker,Who mixed the sound on this? Helen Keller?,UCc0kZL_3JWpPB2hvktjX09g,http://www.youtube.com/channel/UCc0kZL_3JWpPB2hvktjX09g,0,,,0.0
5206,Ugig6qJPqpFk9XgCoAEC,1.0,0,2016-09-28 20:31:19,jason reyes,this looks like shit,UCaSWHuxNaRLRA76F9Az6IUQ,http://www.youtube.com/channel/UCaSWHuxNaRLRA76F9Az6IUQ,0,,,-0.2732
5207,Ugig6qJPqpFk9XgCoAEC.8JNwvixEmFf8JO4EaRyfdw,,0,2016-09-28 21:43:56,Mandalorian Marauder,"Yeah. Next time, do everyone a favor and pick a different thumbnail.",UCNEWMt_9SW-Y6Cvoni_Y0uA,http://www.youtube.com/channel/UCNEWMt_9SW-Y6Cvoni_Y0uA,1,Ugig6qJPqpFk9XgCoAEC,jason reyes,0.5994
5208,UgjuImRUXTPt03gCoAEC,0.0,0,2016-09-28 20:26:26,Renata Müller,&quot;Sorry we call them muggles&quot; hope to see nargles,UCDlfG2bO1KVTYVzLxOeZFpQ,http://www.youtube.com/channel/UCDlfG2bO1KVTYVzLxOeZFpQ,0,,,0.4404
5209,UgiwuThyfT5vwngCoAEC,6.0,27,2016-09-28 20:26:06,Mr_Earwig,&quot;Actually we call them Muggles&quot; Thank God. Whatever gibberish name those American wizards came up with for non magic people was just strange. At least Newt kept his head,UC2Slr90qEhaBgzU816Mjdbw,http://www.youtube.com/channel/UC2Slr90qEhaBgzU816Mjdbw,0,,,0.4215
5210,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JRhIPkVMme,,0,2016-09-30 07:31:42,Mr_Earwig,"Yes it does, but as an art student and big fan of HP, I tend to like the more creative style. Especially in a genre such as magic, there is lots of room to spread out so there needn't be any excuse not to be creative if you get my view on things.",UC2Slr90qEhaBgzU816Mjdbw,http://www.youtube.com/channel/UC2Slr90qEhaBgzU816Mjdbw,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,0.9459
5211,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JQ8mkcZEm2,,1,2016-09-29 17:02:09,Devil Hunter Radio,Muggles always sounded retarded imo.,UCslWg6RjKxMKorF93IXvNrw,http://www.youtube.com/channel/UCslWg6RjKxMKorF93IXvNrw,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,-0.5719
5212,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JPt3JRROly,,1,2016-09-29 14:36:01,Noelle S.,+Mr_Earwig I think Muggles is a more creative term but it sounds as if the others are another race entirely. While non magics just states what it is and doesn't put much emphasis on the differences. It does a great example IMO in showing the different ways in how British and Americans think. Which is probably one of the main points of this movie.,UCJx7e8GcatnM4ThMKsyp4ng,http://www.youtube.com/channel/UCJx7e8GcatnM4ThMKsyp4ng,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,0.8292
5213,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JPRsdRD_Jl,,0,2016-09-29 10:29:45,Mr_Earwig,"@Gary William I can appreciate that fact, but this is still part of the Harry Potter world and I feel that Muggles is just better (I'm a long time Harry Potter fan so... yeah, bit defensive, but no offence meant :) ",UC2Slr90qEhaBgzU816Mjdbw,http://www.youtube.com/channel/UC2Slr90qEhaBgzU816Mjdbw,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,0.875
5214,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JOv5_k2pU-,,3,2016-09-29 05:34:33,Gary William,It's very American to clip and combine words like that though.,UChpx4B06yipDxxxZj6tbFYg,http://www.youtube.com/channel/UChpx4B06yipDxxxZj6tbFYg,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,0.3612
5215,UgiwuThyfT5vwngCoAEC.8JNwKV1DGI58JOCf-PI9rB,,5,2016-09-28 22:57:35,Randi Garcia,muggles is a strange name too lol,UCD_64zMeAnpNFD54nIBXySg,http://www.youtube.com/channel/UCD_64zMeAnpNFD54nIBXySg,1,UgiwuThyfT5vwngCoAEC,Mr_Earwig,0.25
5216,UghCTcAh6R7d3ngCoAEC,0.0,0,2016-09-28 20:22:25,Ma. Luisa Caamaño,It gave me chills!!!,UCGK4qsP_CacEKi9JHn5WuHA,http://www.youtube.com/channel/UCGK4qsP_CacEKi9JHn5WuHA,0,,,0.0
5217,UggVwiGPKLGxjHgCoAEC,0.0,0,2016-09-28 20:18:28,Jj De Vera,woooooow,UC5kHPyd0JcreO3V25pPdMqw,http://www.youtube.com/channel/UC5kHPyd0JcreO3V25pPdMqw,0,,,0.0
5218,Ugg98j0PhGqGpngCoAEC,0.0,0,2016-09-28 20:17:37,Andromeda Lestrange,The danish girl,UCynPbaYkSeHTxpLKdkH_fPg,http://www.youtube.com/channel/UCynPbaYkSeHTxpLKdkH_fPg,0,,,0.0
5219,UgiejnxesBC_cngCoAEC,0.0,0,2016-09-28 20:16:43,César Walker,Achei que nunca mais viria o logo da Warner Bros novamente. <br /><br />Fantastic Beasts &lt;333,UCyN77d2hZ9ETScKfu8aopgQ,http://www.youtube.com/channel/UCyN77d2hZ9ETScKfu8aopgQ,0,,,0.0
5220,Ugi1KQum75P6eXgCoAEC,18.0,586,2016-09-28 20:13:10,Habitual Fare Dodger Who Doesn't Pay His TV Licence,Does anyone else wish WB would make a film about the 1st Wizarding War? Preferably dark/gritty like what Lucasfilm is doing with Rogue One,UCDBxFOIYK1YMZaByr-DvSew,http://www.youtube.com/channel/UCDBxFOIYK1YMZaByr-DvSew,0,,,0.0772
5221,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JUg58IE3Vs,,0,2016-10-01 11:18:52,Fitzy Boy,@Declan Casey agreed,UCVuLZArrij-5Bx787YmGuMA,http://www.youtube.com/channel/UCVuLZArrij-5Bx787YmGuMA,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,0.2732
5222,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JTcOjdlmbT,,2,2016-10-01 01:27:21,Reed,"um, yes they have. Pretty much all the Harry Potter films are darker than Star Wars, and Deathly Hallows Parts 1 and 2 are some of the bleakest blockbuster films around. A pair of gritty war movies, that I'm sure will have more upfront, personal violence and sexuality than Rogue One did.",UC4Rubu1gUAANds2xq1ihbOw,http://www.youtube.com/channel/UC4Rubu1gUAANds2xq1ihbOw,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,-0.1935
5223,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JTYNt21IRy,,0,2016-10-01 00:43:33,Riley Conway,Declan Casey No they haven't,UCgreCZyE_4qsE2xLQ_smKMw,http://www.youtube.com/channel/UCgreCZyE_4qsE2xLQ_smKMw,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,-0.296
5224,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JTCKeHzUK4,,1,2016-09-30 21:30:52,Fitzy Boy,@Kanyeda Westaro yeah like fifa 18 Quidditch edition,UCVuLZArrij-5Bx787YmGuMA,http://www.youtube.com/channel/UCVuLZArrij-5Bx787YmGuMA,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,0.5719
5225,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JSulunlwZL,,0,2016-09-30 18:48:42,David C Cruz,Kanyeda Westaro I can tell your excited for the 2018 Russia World Cup.,UCpV8La8MdAsi1yD5AGIifFw,http://www.youtube.com/channel/UCpV8La8MdAsi1yD5AGIifFw,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,0.34
5226,Ugi1KQum75P6eXgCoAEC.8JNuqmusxje8JSsdQopwBs,,5,2016-09-30 18:30:04,KANYEda WESTaro,"hell no. i want quidditch world cup movie, that would be dope",UCrYxU1dst9L0MvEKoAwy5wQ,http://www.youtube.com/channel/UCrYxU1dst9L0MvEKoAwy5wQ,1,Ugi1KQum75P6eXgCoAEC,Habitual Fare Dodger Who Doesn't Pay His TV Licence,-0.7579
